customer_id,signup_date,plan,monthly_price,apps_used,monthly_logins,support_tickets,seats,company_size,industry,country,tenure_months,churned,churn_month,upsell_flag
ZHO-00279,2023-11-16,Professional,35,4,23,0,13,11-50,Real Estate,India,18,0,,1
ZHO-00280,2022-01-20,Professional,35,3,11,2,4,1-10,Healthcare,Australia,40,0,,0
ZHO-00281,2022-11-17,Standard,20,1,14,0,3,11-50,Manufacturing,United States,30,1,8.0,0
ZHO-00282,2023-05-27,Standard,20,2,6,2,4,1-10,Consulting,India,24,0,,0
ZHO-00283,2023-02-04,Professional,35,3,15,2,4,11-50,Consulting,United States,28,0,,0
ZHO-00284,2023-10-16,Zoho One,105,11,36,5,72,51-200,Technology,India,19,0,,0
ZHO-00285,2024-08-29,Enterprise,50,3,22,3,24,11-50,Consulting,Canada,9,0,,1
ZHO-00286,2023-04-16,Zoho One,105,13,47,2,16,1-10,Retail,UAE,25,0,,0
ZHO-00287,2024-04-13,Enterprise,50,5,25,3,12,1-10,Finance,United States,13,0,,1
ZHO-00288,2023-12-28,Professional,35,3,11,0,6,11-50,Manufacturing,India,17,0,,0
ZHO-00289,2024-05-03,Standard,20,1,4,4,1,11-50,Technology,United Kingdom,13,0,,0
ZHO-00290,2022-02-20,Professional,35,3,29,2,8,11-50,Consulting,United States,39,0,,0
ZHO-00291,2023-07-29,Professional,35,3,12,3,4,1-10,Manufacturing,India,22,1,10.0,0
ZHO-00292,2022-05-30,Professional,35,3,19,0,12,51-200,Manufacturing,India,36,0,,1
ZHO-00293,2022-11-10,Professional,35,3,6,3,8,51-200,Manufacturing,Germany,31,0,,0
ZHO-00294,2023-07-24,Professional,35,2,13,2,11,11-50,Real Estate,Australia,22,0,,0
ZHO-00295,2022-11-01,Standard,20,2,8,1,4,11-50,Education,Canada,31,0,,0
ZHO-00296,2023-11-13,Professional,35,4,18,3,14,51-200,Retail,United States,18,0,,1
ZHO-00297,2024-04-17,Standard,20,1,1,0,3,51-200,Healthcare,Australia,13,1,4.0,0
ZHO-00298,2024-12-13,Enterprise,50,4,23,1,33,500+,Healthcare,United States,5,0,,1
ZHO-00299,2024-09-29,Standard,20,2,5,1,3,11-50,Manufacturing,United States,8,0,,0
ZHO-00300,2023-03-20,Free,0,1,3,0,1,201-500,Technology,Canada,26,1,2.0,0
ZHO-00301,2023-09-05,Standard,20,2,5,0,2,1-10,Consulting,Singapore,21,1,6.0,0
ZHO-00302,2024-09-19,Professional,35,2,10,0,3,11-50,Real Estate,Germany,8,0,,0
ZHO-00303,2022-09-21,Standard,20,1,7,2,1,11-50,Manufacturing,Australia,32,0,,0
ZHO-00304,2024-12-12,Standard,20,1,5,0,4,11-50,Education,United Kingdom,5,1,2.0,0
ZHO-00305,2024-09-30,Professional,35,2,12,1,13,11-50,Education,United Kingdom,8,0,,0
ZHO-00306,2022-01-05,Standard,20,1,4,1,2,1-10,Manufacturing,Canada,41,1,9.0,0
ZHO-00307,2024-02-13,Zoho One,105,16,17,3,6,201-500,Healthcare,United States,15,0,,0
ZHO-00308,2024-05-26,Zoho One,105,17,57,5,99,11-50,Consulting,India,12,0,,0
ZHO-00309,2024-09-18,Professional,35,4,8,2,14,201-500,Education,Australia,8,0,,1
ZHO-00310,2024-06-02,Standard,20,1,7,0,4,1-10,Finance,Germany,12,1,5.0,0
ZHO-00311,2022-02-16,Enterprise,50,6,29,1,10,11-50,Technology,India,40,0,,1
ZHO-00312,2024-05-16,Free,0,1,2,0,2,11-50,Technology,Australia,12,1,4.0,0
ZHO-00313,2024-04-02,Professional,35,3,10,3,3,11-50,Education,India,14,0,,0
ZHO-00314,2024-07-24,Standard,20,1,9,1,3,51-200,Healthcare,UAE,10,1,4.0,0
ZHO-00315,2023-10-18,Zoho One,105,8,54,5,26,1-10,Real Estate,United Kingdom,19,0,,0
ZHO-00316,2022-09-26,Free,0,1,2,0,2,1-10,Manufacturing,United States,32,1,7.0,0
ZHO-00317,2023-01-05,Professional,35,2,14,1,14,51-200,Finance,Australia,29,0,,0
ZHO-00318,2023-09-28,Enterprise,50,6,9,4,32,11-50,Finance,Canada,20,0,,1
ZHO-00319,2023-10-19,Professional,35,2,12,5,14,1-10,Manufacturing,Germany,19,0,,0
ZHO-00320,2022-04-30,Free,0,1,3,0,2,11-50,Real Estate,Germany,37,1,14.0,0
ZHO-00321,2024-04-10,Zoho One,105,8,27,1,80,11-50,Finance,India,13,0,,0
ZHO-00322,2024-12-17,Professional,35,4,13,1,13,51-200,Retail,India,5,0,,0
ZHO-00323,2024-01-11,Professional,35,3,7,3,9,1-10,Education,Canada,16,0,,0
ZHO-00324,2022-04-27,Standard,20,1,8,0,1,11-50,Finance,UAE,37,1,20.0,0
ZHO-00325,2024-03-01,Professional,35,4,21,0,14,11-50,Real Estate,India,15,0,,1
ZHO-00326,2024-10-09,Standard,20,1,4,1,3,51-200,Consulting,India,7,1,3.0,0
ZHO-00327,2024-12-17,Free,0,1,2,1,1,201-500,Education,India,5,1,1.0,0
ZHO-00328,2023-09-26,Free,0,1,4,1,2,11-50,Healthcare,United States,20,1,4.0,0
ZHO-00329,2023-05-28,Enterprise,50,4,31,2,40,11-50,Healthcare,Australia,24,0,,1
ZHO-00330,2024-03-12,Standard,20,2,4,0,2,1-10,Manufacturing,India,14,0,,0
ZHO-00331,2023-07-14,Standard,20,1,7,0,1,11-50,Healthcare,India,22,1,1.0,0
ZHO-00332,2023-05-03,Professional,35,2,16,2,11,1-10,Retail,Germany,25,0,,1
ZHO-00333,2024-06-15,Enterprise,50,7,22,5,47,51-200,Healthcare,India,11,1,2.0,0
ZHO-00334,2023-12-05,Free,0,1,1,0,2,51-200,Education,Australia,18,1,7.0,0
ZHO-00335,2023-08-04,Professional,35,3,18,1,5,11-50,Technology,United States,22,0,,0
ZHO-00336,2024-02-29,Free,0,1,5,0,2,1-10,Technology,United Kingdom,15,1,8.0,0
ZHO-00337,2024-05-10,Free,0,1,3,0,2,1-10,Education,India,12,1,2.0,0
ZHO-00338,2022-09-04,Free,0,1,2,0,1,201-500,Technology,India,33,0,,0
ZHO-00339,2022-06-03,Enterprise,50,3,17,3,28,201-500,Finance,United States,36,0,,1
ZHO-00340,2024-09-23,Free,0,1,5,1,1,1-10,Technology,Canada,8,1,3.0,0
ZHO-00341,2023-11-28,Free,0,1,4,0,2,11-50,Real Estate,United States,18,1,2.0,0
ZHO-00342,2024-12-28,Standard,20,2,11,1,4,1-10,Retail,India,5,1,2.0,0
ZHO-00343,2024-12-06,Enterprise,50,7,26,1,26,1-10,Consulting,Australia,5,0,,1
ZHO-00344,2024-10-05,Standard,20,2,6,0,2,1-10,Healthcare,India,7,0,,0
ZHO-00345,2022-04-04,Standard,20,2,8,0,3,11-50,Technology,UAE,38,1,20.0,0
ZHO-00346,2024-08-15,Free,0,1,3,1,2,1-10,Technology,India,9,1,4.0,0
ZHO-00347,2024-10-08,Standard,20,2,10,1,1,1-10,Real Estate,United States,7,1,3.0,0
ZHO-00348,2023-03-29,Professional,35,2,23,1,4,1-10,Consulting,India,26,0,,0
ZHO-00349,2024-06-30,Professional,35,4,22,2,7,11-50,Manufacturing,United States,11,0,,1
ZHO-00350,2022-08-06,Standard,20,2,4,0,1,51-200,Retail,United States,34,1,17.0,0
ZHO-00351,2023-04-19,Standard,20,1,9,1,3,1-10,Manufacturing,United States,25,1,10.0,0
ZHO-00352,2023-03-08,Free,0,1,4,0,1,201-500,Retail,India,27,1,10.0,0
ZHO-00353,2022-12-07,Standard,20,2,10,1,4,1-10,Technology,Germany,30,1,5.0,0
ZHO-00354,2023-07-05,Free,0,1,2,0,2,11-50,Finance,Australia,23,1,5.0,0
ZHO-00355,2022-12-23,Enterprise,50,4,45,4,19,1-10,Technology,United States,29,1,1.0,0
ZHO-00356,2022-01-23,Zoho One,105,19,26,0,72,1-10,Finance,United States,40,0,,0
ZHO-00357,2023-06-06,Zoho One,105,9,24,4,16,1-10,Manufacturing,United Kingdom,24,0,,0
ZHO-00358,2024-03-12,Enterprise,50,4,23,4,19,1-10,Real Estate,India,14,0,,1
ZHO-00359,2024-02-01,Professional,35,2,26,1,14,201-500,Healthcare,UAE,16,0,,1
ZHO-00360,2023-03-18,Enterprise,50,4,15,3,39,51-200,Education,India,26,0,,1
ZHO-00361,2024-02-08,Standard,20,1,7,2,2,201-500,Healthcare,United Kingdom,15,1,8.0,0
ZHO-00362,2024-10-12,Professional,35,4,22,2,10,1-10,Technology,United States,7,1,1.0,0
ZHO-00363,2023-05-31,Professional,35,3,15,2,7,11-50,Technology,United States,24,1,2.0,0
ZHO-00364,2024-11-05,Professional,35,3,13,2,6,1-10,Finance,Germany,6,0,,0
ZHO-00365,2024-03-02,Enterprise,50,6,27,0,18,51-200,Retail,India,15,0,,1
ZHO-00366,2022-12-02,Standard,20,2,9,0,2,500+,Manufacturing,United Kingdom,30,1,13.0,0
ZHO-00367,2022-09-15,Standard,20,2,12,0,3,51-200,Manufacturing,United States,33,0,,0
ZHO-00368,2023-05-12,Zoho One,105,18,62,4,99,1-10,Manufacturing,India,25,0,,0
ZHO-00369,2024-06-14,Free,0,1,3,0,2,11-50,Finance,United States,11,1,1.0,0
ZHO-00370,2022-06-09,Professional,35,3,17,2,13,1-10,Retail,Canada,36,1,8.0,0
ZHO-00371,2024-05-01,Zoho One,105,17,46,4,8,1-10,Retail,India,13,0,,0
ZHO-00372,2023-11-21,Professional,35,2,17,0,11,1-10,Real Estate,United States,18,0,,1
ZHO-00373,2023-01-15,Professional,35,4,16,1,12,1-10,Retail,United States,28,0,,1
ZHO-00374,2024-08-14,Standard,20,1,8,0,1,11-50,Retail,United States,9,0,,0
ZHO-00375,2023-11-22,Standard,20,1,12,1,4,11-50,Technology,Germany,18,1,4.0,0
ZHO-00376,2024-12-02,Enterprise,50,6,35,1,19,11-50,Education,India,6,0,,1
ZHO-00377,2022-10-12,Professional,35,4,7,0,11,51-200,Manufacturing,United States,32,0,,1
ZHO-00378,2023-02-01,Professional,35,2,15,2,12,1-10,Education,United States,28,0,,1
ZHO-00379,2022-01-12,Free,0,1,2,0,1,1-10,Healthcare,India,41,1,22.0,0
ZHO-00380,2023-05-14,Free,0,1,3,0,1,11-50,Healthcare,Germany,24,1,4.0,0
ZHO-00381,2024-01-24,Zoho One,105,9,45,3,58,11-50,Healthcare,India,16,0,,0
ZHO-00382,2022-02-04,Standard,20,1,10,0,4,1-10,Finance,India,40,0,,0
ZHO-00383,2023-12-28,Professional,35,4,15,0,12,201-500,Healthcare,United Kingdom,17,0,,1
ZHO-00384,2024-04-28,Free,0,1,1,0,2,11-50,Manufacturing,India,13,1,5.0,0
ZHO-00385,2022-03-31,Professional,35,3,10,2,8,11-50,Real Estate,United Kingdom,38,0,,0
ZHO-00386,2024-02-15,Zoho One,105,17,56,3,68,11-50,Healthcare,Canada,15,0,,0
ZHO-00387,2023-08-28,Professional,35,3,1,3,10,11-50,Healthcare,India,21,1,5.0,0
ZHO-00388,2024-08-27,Free,0,1,4,0,1,11-50,Real Estate,India,9,1,3.0,0
ZHO-00389,2024-10-18,Professional,35,3,18,1,9,11-50,Technology,India,7,0,,0
ZHO-00390,2023-02-22,Enterprise,50,6,33,8,27,1-10,Healthcare,India,27,0,,1
ZHO-00391,2022-04-25,Standard,20,2,8,0,1,201-500,Real Estate,India,37,0,,0
ZHO-00392,2023-09-09,Enterprise,50,7,7,3,37,11-50,Education,Canada,21,0,,1
ZHO-00393,2024-04-05,Professional,35,2,17,2,13,51-200,Technology,Australia,14,0,,1
ZHO-00394,2023-02-17,Enterprise,50,4,32,4,29,11-50,Consulting,India,27,0,,1
ZHO-00395,2023-12-30,Professional,35,4,21,1,3,11-50,Retail,Germany,17,0,,1
ZHO-00396,2024-10-17,Free,0,1,2,0,2,1-10,Finance,India,7,1,3.0,0
ZHO-00397,2024-01-31,Standard,20,2,9,1,4,51-200,Technology,United Kingdom,16,0,,0
ZHO-00398,2023-11-07,Standard,20,1,6,2,3,51-200,Technology,India,19,1,5.0,0
ZHO-00399,2023-04-02,Zoho One,105,12,29,5,68,1-10,Education,India,26,1,10.0,0
ZHO-00400,2024-07-08,Enterprise,50,4,29,1,22,1-10,Consulting,Australia,10,0,,1
ZHO-00401,2022-07-11,Professional,35,4,9,1,9,201-500,Real Estate,United States,35,1,11.0,0
ZHO-00402,2024-01-09,Standard,20,2,6,0,4,201-500,Manufacturing,United States,16,0,,0
ZHO-00403,2024-09-04,Standard,20,1,4,1,1,11-50,Manufacturing,United States,9,1,5.0,0
ZHO-00404,2024-10-05,Enterprise,50,5,10,1,15,11-50,Healthcare,India,7,0,,1
ZHO-00405,2022-04-06,Professional,35,3,16,2,8,51-200,Retail,United Kingdom,38,0,,0
ZHO-00406,2023-10-25,Standard,20,1,12,1,1,1-10,Real Estate,Canada,19,0,,0
ZHO-00407,2022-02-06,Professional,35,4,14,0,10,51-200,Consulting,India,40,0,,1
ZHO-00408,2022-10-06,Free,0,1,1,0,2,11-50,Education,United States,32,1,18.0,0
ZHO-00409,2022-08-05,Standard,20,1,11,2,1,51-200,Real Estate,United States,34,1,2.0,0
ZHO-00410,2024-05-16,Professional,35,2,24,3,8,1-10,Real Estate,United States,12,1,5.0,0
ZHO-00411,2024-05-22,Free,0,1,2,0,2,11-50,Education,United States,12,1,2.0,0
ZHO-00412,2022-03-03,Zoho One,105,14,35,4,40,11-50,Technology,United Kingdom,39,0,,0
ZHO-00413,2023-08-19,Standard,20,2,10,1,1,51-200,Retail,Singapore,21,0,,0
ZHO-00414,2023-12-30,Free,0,1,5,0,1,51-200,Real Estate,United States,17,1,2.0,0
ZHO-00415,2023-02-01,Standard,20,2,7,2,1,201-500,Education,United States,28,1,2.0,0
ZHO-00416,2023-11-30,Enterprise,50,5,11,4,24,201-500,Manufacturing,United Kingdom,18,0,,1
ZHO-00417,2024-11-08,Standard,20,2,11,1,3,11-50,Finance,United States,6,0,,0
ZHO-00418,2022-06-26,Professional,35,2,19,2,4,1-10,Real Estate,United States,35,0,,0
ZHO-00419,2023-01-31,Free,0,1,3,0,1,11-50,Finance,United States,28,1,14.0,0
ZHO-00420,2023-03-21,Free,0,1,2,0,1,201-500,Education,United Kingdom,26,1,2.0,0
ZHO-00421,2022-03-17,Standard,20,2,12,0,1,1-10,Technology,United States,39,0,,0
ZHO-00422,2022-09-22,Enterprise,50,5,26,4,32,11-50,Real Estate,India,32,0,,1
ZHO-00423,2023-03-31,Enterprise,50,6,16,3,43,1-10,Finance,United States,26,0,,1
ZHO-00424,2023-12-19,Free,0,1,3,0,1,1-10,Technology,Germany,17,1,1.0,0
ZHO-00425,2024-01-05,Professional,35,4,8,1,3,51-200,Healthcare,Canada,17,0,,0
ZHO-00426,2024-04-30,Zoho One,105,19,54,6,9,51-200,Healthcare,Australia,13,0,,0
ZHO-00427,2022-05-24,Standard,20,2,8,0,3,11-50,Real Estate,United Kingdom,36,1,10.0,0
ZHO-00428,2024-06-03,Enterprise,50,3,18,0,26,201-500,Technology,India,12,0,,1
ZHO-00429,2024-12-28,Free,0,1,3,0,2,1-10,Education,United States,5,1,2.0,0
ZHO-00430,2023-01-31,Zoho One,105,10,40,2,66,1-10,Healthcare,India,28,0,,0
ZHO-00431,2024-11-14,Enterprise,50,5,29,0,10,201-500,Manufacturing,Canada,6,0,,1
ZHO-00432,2024-08-05,Zoho One,105,14,50,3,75,11-50,Real Estate,India,10,0,,0
ZHO-00433,2024-06-09,Professional,35,2,14,5,5,1-10,Real Estate,Australia,11,0,,0
ZHO-00434,2023-07-23,Standard,20,1,10,3,2,51-200,Healthcare,Canada,22,1,5.0,0
ZHO-00435,2024-11-28,Zoho One,105,8,44,4,84,201-500,Manufacturing,Germany,6,0,,0
ZHO-00436,2022-04-19,Standard,20,2,7,0,4,51-200,Finance,Australia,37,0,,0
ZHO-00437,2024-12-01,Standard,20,1,8,0,4,51-200,Education,United States,6,0,,0
ZHO-00438,2024-07-23,Enterprise,50,7,22,1,23,1-10,Technology,United States,10,0,,1
ZHO-00439,2023-02-02,Enterprise,50,6,27,1,35,1-10,Consulting,India,28,0,,1
ZHO-00440,2023-09-26,Zoho One,105,8,33,1,95,201-500,Healthcare,India,20,0,,0
ZHO-00441,2024-01-03,Standard,20,1,7,3,1,11-50,Real Estate,India,17,0,,0
ZHO-00442,2022-08-23,Enterprise,50,3,37,6,26,1-10,Education,India,33,0,,1
ZHO-00443,2023-10-20,Enterprise,50,4,29,0,13,11-50,Healthcare,UAE,19,0,,1
ZHO-00444,2024-01-21,Free,0,1,2,0,1,51-200,Finance,India,16,1,6.0,0
ZHO-00445,2023-08-11,Standard,20,1,10,0,1,1-10,Education,United Kingdom,22,0,,0
ZHO-00446,2024-10-29,Standard,20,1,8,0,2,51-200,Retail,India,7,1,1.0,0
ZHO-00447,2024-08-11,Standard,20,1,9,1,1,1-10,Real Estate,Singapore,9,0,,0
ZHO-00448,2023-05-07,Zoho One,105,15,44,3,89,11-50,Finance,United States,25,0,,0
ZHO-00449,2024-07-01,Professional,35,4,22,0,3,51-200,Technology,United States,11,0,,1
ZHO-00450,2022-06-19,Enterprise,50,6,25,1,20,1-10,Education,United States,35,0,,1
ZHO-00451,2024-08-03,Zoho One,105,9,38,1,59,1-10,Manufacturing,Canada,10,0,,0
ZHO-00452,2024-03-05,Standard,20,1,11,0,2,201-500,Healthcare,India,15,1,6.0,0
ZHO-00453,2023-09-26,Enterprise,50,5,24,4,27,51-200,Manufacturing,Canada,20,0,,1
ZHO-00454,2022-01-29,Standard,20,1,8,1,4,11-50,Consulting,United Kingdom,40,1,4.0,0
ZHO-00455,2022-12-05,Enterprise,50,5,25,1,43,1-10,Education,India,30,0,,1
ZHO-00456,2023-05-15,Standard,20,1,8,0,1,11-50,Technology,India,24,1,6.0,0
ZHO-00457,2023-05-26,Zoho One,105,16,43,4,96,11-50,Manufacturing,Australia,24,0,,0
ZHO-00458,2022-08-05,Standard,20,2,7,1,1,1-10,Manufacturing,India,34,1,17.0,0
ZHO-00459,2024-12-29,Standard,20,1,6,0,4,11-50,Manufacturing,Germany,5,0,,0
ZHO-00460,2023-03-21,Enterprise,50,5,14,5,40,11-50,Real Estate,India,26,0,,1
ZHO-00461,2024-05-25,Standard,20,2,4,1,1,11-50,Education,United States,12,1,5.0,0
ZHO-00462,2022-06-16,Professional,35,2,10,2,9,1-10,Healthcare,United Kingdom,36,1,17.0,0
ZHO-00463,2022-04-01,Standard,20,1,7,2,2,1-10,Consulting,United Kingdom,38,1,3.0,0
ZHO-00464,2023-12-15,Enterprise,50,6,23,1,48,500+,Real Estate,India,17,0,,1
ZHO-00465,2022-02-08,Standard,20,1,7,3,2,500+,Manufacturing,Germany,40,0,,0
ZHO-00466,2022-06-22,Free,0,1,1,0,2,11-50,Finance,Australia,35,1,5.0,0
ZHO-00467,2023-10-15,Standard,20,2,14,0,2,51-200,Finance,United States,19,0,,0
ZHO-00468,2024-01-24,Professional,35,3,21,0,14,51-200,Healthcare,United States,16,1,7.0,0
ZHO-00469,2024-12-17,Standard,20,1,9,1,4,1-10,Real Estate,United States,5,1,2.0,0
ZHO-00470,2023-04-21,Standard,20,2,15,2,4,1-10,Retail,UAE,25,0,,0
ZHO-00471,2023-04-01,Standard,20,1,5,1,1,11-50,Retail,Germany,26,1,10.0,0
ZHO-00472,2024-04-08,Free,0,1,5,1,2,11-50,Finance,India,13,1,1.0,0
ZHO-00473,2024-06-13,Professional,35,4,10,2,7,11-50,Manufacturing,India,11,0,,0
ZHO-00474,2024-10-21,Enterprise,50,5,24,2,38,201-500,Technology,Singapore,7,0,,1
ZHO-00475,2023-01-22,Standard,20,2,4,1,4,51-200,Education,India,28,1,5.0,0
ZHO-00476,2022-12-14,Professional,35,3,15,0,12,201-500,Consulting,UAE,30,0,,1
ZHO-00477,2022-07-09,Professional,35,3,17,1,4,201-500,Real Estate,United States,35,0,,0
ZHO-00478,2023-05-20,Standard,20,1,8,1,3,51-200,Healthcare,India,24,0,,0
ZHO-00479,2024-04-03,Enterprise,50,7,29,6,22,11-50,Technology,India,14,0,,1
ZHO-00480,2024-07-17,Standard,20,2,9,0,1,1-10,Real Estate,United States,10,0,,0
ZHO-00481,2024-07-22,Professional,35,3,12,0,12,11-50,Manufacturing,Canada,10,0,,0
ZHO-00482,2022-05-14,Free,0,1,2,0,1,51-200,Education,India,37,1,3.0,0
ZHO-00483,2022-02-27,Professional,35,3,20,3,4,11-50,Consulting,India,39,0,,0
ZHO-00484,2023-11-16,Professional,35,3,11,2,13,51-200,Real Estate,UAE,18,1,10.0,0
ZHO-00485,2023-11-03,Free,0,1,4,0,2,500+,Finance,India,19,1,6.0,0
ZHO-00486,2022-06-22,Standard,20,1,12,0,4,11-50,Consulting,United States,35,1,11.0,0
ZHO-00487,2024-03-25,Zoho One,105,15,19,3,8,11-50,Real Estate,United States,14,0,,0
ZHO-00488,2022-03-21,Standard,20,1,12,1,3,51-200,Healthcare,India,38,0,,0
ZHO-00489,2024-06-04,Professional,35,4,27,1,7,1-10,Technology,India,12,1,5.0,0
ZHO-00490,2022-07-22,Zoho One,105,9,43,2,43,1-10,Education,United States,34,0,,0
ZHO-00491,2024-02-03,Enterprise,50,5,27,2,14,51-200,Finance,India,16,0,,1
ZHO-00492,2022-02-16,Professional,35,4,21,4,10,51-200,Finance,United States,40,0,,1
ZHO-00493,2023-10-18,Enterprise,50,3,19,2,43,11-50,Education,United States,19,0,,1
ZHO-00494,2023-04-16,Enterprise,50,7,24,0,34,201-500,Consulting,United Kingdom,25,0,,1
ZHO-00495,2024-08-28,Professional,35,4,8,0,13,11-50,Retail,United States,9,1,1.0,0
ZHO-00496,2024-11-01,Professional,35,4,16,1,6,11-50,Real Estate,United States,7,0,,1
ZHO-00497,2024-01-06,Standard,20,1,10,3,4,11-50,Real Estate,India,17,1,4.0,0
ZHO-00498,2024-02-23,Zoho One,105,13,48,2,11,1-10,Retail,India,15,0,,0
ZHO-00499,2024-08-25,Professional,35,2,20,1,6,1-10,Education,United States,9,0,,0
ZHO-00500,2022-12-24,Free,0,1,2,0,2,201-500,Education,UAE,29,1,14.0,0
ZHO-00501,2024-08-29,Enterprise,50,7,19,1,30,1-10,Consulting,India,9,0,,1
ZHO-00502,2023-10-30,Professional,35,2,25,0,4,1-10,Consulting,United States,19,0,,0
ZHO-00503,2023-01-08,Free,0,1,3,0,2,11-50,Education,United Kingdom,29,1,11.0,0
ZHO-00504,2024-10-28,Professional,35,4,17,0,13,1-10,Finance,United Kingdom,7,1,3.0,0
ZHO-00505,2023-11-07,Standard,20,2,8,1,2,201-500,Manufacturing,Singapore,19,1,9.0,0
ZHO-00506,2022-03-31,Enterprise,50,4,15,2,14,1-10,Real Estate,India,38,0,,1
ZHO-00507,2023-11-29,Standard,20,1,13,2,4,11-50,Manufacturing,India,18,0,,0
ZHO-00508,2023-06-24,Enterprise,50,3,17,1,47,11-50,Real Estate,India,23,0,,1
ZHO-00509,2024-01-02,Professional,35,3,9,0,14,51-200,Healthcare,India,17,0,,0
ZHO-00510,2024-05-18,Free,0,1,2,0,1,11-50,Finance,United States,12,1,3.0,0
ZHO-00511,2022-02-10,Zoho One,105,19,16,2,58,11-50,Consulting,Germany,40,0,,0
ZHO-00512,2024-01-10,Professional,35,4,12,2,14,500+,Real Estate,United Kingdom,16,1,2.0,0
ZHO-00513,2023-05-17,Standard,20,1,5,2,4,1-10,Finance,India,24,1,12.0,0
ZHO-00514,2024-08-16,Professional,35,2,18,2,14,11-50,Retail,India,9,0,,1
ZHO-00515,2024-07-17,Enterprise,50,3,16,3,42,500+,Education,Germany,10,0,,1
ZHO-00516,2023-04-06,Standard,20,2,11,2,3,51-200,Consulting,United States,26,1,8.0,0
ZHO-00517,2024-01-02,Standard,20,2,13,1,4,51-200,Finance,UAE,17,0,,0
ZHO-00518,2024-01-22,Free,0,1,4,0,1,1-10,Finance,United Kingdom,16,1,4.0,0
ZHO-00519,2024-07-13,Standard,20,1,7,1,3,1-10,Education,Singapore,10,0,,0
ZHO-00520,2024-06-27,Enterprise,50,7,24,2,18,1-10,Manufacturing,Germany,11,0,,1
ZHO-00521,2023-01-25,Professional,35,2,6,2,6,500+,Healthcare,United States,28,0,,0
ZHO-00522,2024-06-01,Standard,20,2,8,1,3,500+,Retail,Australia,12,0,,0
ZHO-00523,2022-09-13,Standard,20,1,5,1,3,11-50,Consulting,United States,33,1,8.0,0
ZHO-00524,2023-12-10,Standard,20,1,10,0,4,1-10,Technology,India,17,1,5.0,0
ZHO-00525,2023-03-26,Zoho One,105,17,79,4,26,1-10,Manufacturing,India,26,0,,0
ZHO-00526,2022-01-10,Standard,20,1,10,0,4,11-50,Finance,United States,41,0,,0
ZHO-00527,2024-04-03,Zoho One,105,15,14,2,78,11-50,Consulting,India,14,0,,0
ZHO-00528,2024-03-08,Professional,35,4,13,0,14,51-200,Healthcare,India,15,0,,1
ZHO-00529,2024-05-26,Standard,20,1,8,0,4,201-500,Technology,United States,12,1,7.0,0
ZHO-00530,2024-10-25,Enterprise,50,7,24,5,44,51-200,Real Estate,UAE,7,0,,1
ZHO-00531,2024-10-12,Professional,35,4,11,2,10,11-50,Manufacturing,United States,7,0,,1
ZHO-00532,2023-01-09,Enterprise,50,6,24,4,38,51-200,Real Estate,United States,29,0,,1
ZHO-00533,2024-12-24,Zoho One,105,10,22,3,9,51-200,Manufacturing,India,5,0,,0
ZHO-00534,2022-05-26,Free,0,1,2,1,2,11-50,Consulting,India,36,1,3.0,0
ZHO-00535,2022-08-12,Free,0,1,4,0,1,11-50,Education,United Kingdom,34,1,20.0,0
ZHO-00536,2022-06-26,Enterprise,50,6,14,5,24,1-10,Technology,Canada,35,0,,1
ZHO-00537,2024-05-02,Standard,20,1,10,1,2,51-200,Consulting,United States,13,1,7.0,0
ZHO-00538,2022-03-04,Standard,20,2,4,1,4,500+,Education,United States,39,1,21.0,0
ZHO-00539,2024-04-06,Free,0,1,5,0,2,11-50,Real Estate,United Kingdom,14,1,3.0,0
ZHO-00540,2024-03-05,Free,0,1,2,0,1,201-500,Manufacturing,India,15,1,1.0,0
ZHO-00541,2023-11-20,Enterprise,50,7,21,4,48,1-10,Manufacturing,United States,18,0,,1
ZHO-00542,2022-04-15,Free,0,1,3,0,1,51-200,Manufacturing,United Kingdom,38,1,11.0,0
ZHO-00543,2023-05-26,Professional,35,4,12,0,8,201-500,Healthcare,United Kingdom,24,0,,0
ZHO-00544,2023-01-20,Professional,35,2,15,1,5,11-50,Manufacturing,India,28,0,,0
ZHO-00545,2023-02-09,Standard,20,1,10,0,1,201-500,Technology,India,28,0,,0
ZHO-00546,2024-04-02,Free,0,1,4,0,2,11-50,Retail,United Kingdom,14,0,,0
ZHO-00547,2023-06-02,Enterprise,50,7,29,2,27,1-10,Healthcare,India,24,0,,1
ZHO-00548,2023-04-21,Free,0,1,3,0,1,1-10,Technology,Canada,25,1,4.0,0
ZHO-00549,2023-12-10,Enterprise,50,6,21,1,42,11-50,Finance,India,17,0,,1
ZHO-00550,2024-02-10,Enterprise,50,6,41,3,16,201-500,Technology,India,15,0,,1
ZHO-00551,2024-11-12,Standard,20,2,12,1,2,1-10,Real Estate,India,6,0,,0
ZHO-00552,2024-09-23,Professional,35,3,10,3,12,11-50,Technology,UAE,8,0,,0
ZHO-00553,2023-11-08,Professional,35,2,15,2,10,51-200,Retail,Australia,19,0,,1
ZHO-00554,2023-12-15,Standard,20,2,7,0,1,1-10,Healthcare,Germany,17,0,,0
ZHO-00555,2022-03-24,Enterprise,50,4,20,2,36,1-10,Finance,United States,38,0,,1
ZHO-00556,2023-04-02,Enterprise,50,5,12,2,15,11-50,Manufacturing,Canada,26,0,,1
ZHO-00557,2022-01-01,Standard,20,1,7,0,3,1-10,Healthcare,Canada,41,1,22.0,0
